User_ID,Calories
19374616,175
16647083,174
17244118,34
19149260,27
14898133,7
11387224,52
12954041,124
19600305,109
17810855,32
19251887,163
13049157,63
13092026,30
15529573,167
11826065,28
11277029,66
19287759,165
10434174,22
12348988,46
17807335,28
10493760,113
12559026,15
13705532,82
14257916,211
17774574,118
18346211,183
10218344,9
18440252,67
14812574,69
12318905,61
16615240,138
17003467,17
13938842,39
19912651,6
19790099,96
17883897,71
18689960,154
17625916,153
18517008,44
19275069,6
19927461,60
12604799,30
18405143,46
18688019,178
12695262,41
13228796,159
17070353,19
14285377,72
16771670,48
14061500,169
11346458,110
19032972,111
10527969,161
18278194,6
18351725,18
11383161,110
17178819,150
19499822,165
19417282,93
11606421,29
19754500,8
14307694,190
13958299,146
15525873,37
14964241,24
19518777,24
16027618,13
17488683,163
15384983,39
16626353,2
15031392,161
17157156,67
18454162,7
11585623,84
19553846,100
18199020,44
10968504,111
12948429,4
15385293,155
16778398,166
13952138,177
11418173,81
18229508,81
11001051,12
19791571,47
18900736,186
16267891,110
17874805,12
12766571,48
11429199,205
11764516,42
15459106,170
11731165,179
18042708,36
14226375,175
10313125,192
10210251,136
13510781,82
12061462,15
11348433,121
17958322,114
13982400,51
14050303,56
12194902,26
13839510,120
10922280,112
10420513,162
13800453,137
15194331,83
15560359,37
13917424,57
11796211,131
10998314,25
11022378,25
13064141,143
14781112,58
13020317,135
13431564,80
11509786,176
12122483,45
15166142,153
16108423,76
11968898,42
18707831,17
10354587,72
14869660,82
14569822,160
13560718,72
15837100,97
17761520,57
16203973,17
10300085,16
18947699,25
18888891,7
15685526,217
15473013,220
18986921,8
18459589,17
18664101,152
18935847,51
10020479,202
17489851,20
12405000,8
11962088,42
17588263,190
11874273,121
10293839,7
13926344,150
17254889,104
14816139,31
15387103,73
12966327,109
13175113,200
18086810,198
16959072,110
18217363,106
12398290,130
17332980,76
10784419,93
10519770,153
15229533,123
19802142,29
13757013,20
10029469,111
12464192,65
15761153,202
13851670,84
17012358,1
10490363,99
16491591,13
13071739,24
18877726,177
15829157,66
12990661,7
14218053,60
17064853,19
16507757,84
16665810,3
11854776,198
18099818,101
19912939,157
18780935,69
16153573,23
14101224,76
11184453,10
11034081,23
12365290,220
10717701,110
14306958,34
17330663,23
17094222,168
16212796,131
13570908,79
13235806,30
11280049,211
17377957,26
15418365,23
15190143,10
15399370,63
11057744,75
16396739,156
19306123,29
18884618,18
16991462,48
10484869,65
19118933,180
13749930,111
16161995,132
17596558,100
15199684,142
13433462,53
18136279,62
11064803,184
16430252,73
17021129,178
11953032,90
16539642,54
11974096,72
16137715,67
16393841,239
16250882,85
16306567,129
19081216,242
13614624,12
12277432,96
16677705,150
18167689,89
15596873,16
13200711,9
16735883,52
12485114,40
18891334,9
16642924,113
11715600,103
10497479,161
13492224,117
11665512,185
14749158,174
12891883,21
19508115,118
14889237,125
17955366,16
17714995,72
19284986,73
13566849,140
10451792,93
16899875,110
18510945,79
14767779,170
16330345,76
15718607,188
16841729,59
10199610,60
17070071,37
13223862,80
14175796,45
18423795,25
10944343,17
14496329,83
12594630,91
13986856,25
17161697,128
11940761,10
18265751,141
13310511,143
13364765,221
13034851,43
10811092,211
18921304,21
16192447,105
14056281,113
15061225,108
13667533,85
19380876,64
13073285,32
15529998,39
19644436,9
14988744,75
13006321,48
11055225,90
16170652,265
12309121,49
11653070,38
15379395,149
10091465,125
19669217,133
19206087,89
18684812,102
10953676,19
16630436,48
14333424,223
18522331,167
11550336,25
14657744,31
19933420,80
17670321,47
11570706,160
17898833,57
13646799,17
19750359,29
10088974,96
10833946,58
12442756,150
13798251,114
18332679,39
17482369,98
18922964,149
12529768,135
17285679,89
18858634,56
19823155,103
13473399,29
19751742,46
16451525,96
11182952,40
15977838,7
11417259,23
17488164,69
13857166,90
11485371,86
15222950,24
19755121,130
19666541,83
14771702,135
16398210,53
11592925,156
17034371,54
15772373,6
13607724,193
14309852,21
13630461,215
16885164,43
12493640,43
18284933,31
10608340,20
11742492,43
13253354,16
13794336,14
15982368,130
13386883,13
15527192,74
18671205,5
19077586,76
14675786,119
13691051,88
19340793,61
11049596,111
14798042,179
11199746,164
13616020,168
15600044,38
12586756,115
19486187,91
10100047,105
15659149,38
19455387,118
13981062,64
13653590,160
15941545,62
10951752,25
13449861,211
16674250,88
13067072,93
17433353,196
18609268,147
19748157,112
10958146,151
19833769,48
15309891,91
16287414,161
10706514,182
17674162,122
13342092,117
18346384,106
17331187,18
16500737,140
11269933,64
16826583,190
17351708,179
11513582,74
14655535,25
14135687,137
13674818,3
14810381,115
19870290,131
16869410,197
14120544,126
13344902,56
17876911,19
12967550,259
14033574,6
12463073,62
11898845,152
15435203,190
19437988,95
17657824,4
17032062,78
18375806,211
19161622,63
10531396,67
12486656,114
10896246,56
10187691,59
10858968,215
16156252,94
19640300,152
11416066,36
10270228,4
16442049,44
17024253,50
18769310,26
11819561,116
11885227,66
19093434,145
18662300,12
18609547,150
14173949,60
16290700,76
14312894,15
15539631,14
14013809,200
19085419,87
13080362,189
14837578,151
14344420,26
15383369,153
18155848,78
14699989,103
14756214,18
10433921,194
14680344,18
14425536,191
16707041,62
15217189,29
17072565,68
14042465,142
16845982,177
17981377,76
12162135,33
14680888,20
10803909,54
15464961,95
18636358,46
12492198,33
17034126,117
10808620,200
15340726,205
16761962,159
10316019,73
19876392,12
16347418,139
13407549,79
14611928,212
14415317,7
16563309,175
13289098,23
14905505,7
17242233,51
14877593,32
11272905,81
19124933,4
13875734,86
19341455,178
10056790,67
19217037,158
17303624,183
13664308,92
19111237,165
14185340,107
16042856,73
15833595,28
14748337,126
13143604,64
12303277,20
13631554,103
17175806,21
14859275,58
15429861,73
13118311,17
13853584,67
11009245,137
12190406,143
19689602,54
18300732,12
12492743,158
14874470,4
15957173,62
18497253,192
17282192,60
10728499,192
17379089,157
16520398,47
18135733,17
11743674,196
17172665,55
18711780,120
13362491,157
18020852,21
13805537,39
18536286,41
12881038,90
10531287,13
10717758,26
18400734,34
10186484,28
11028752,35
16648415,6
16980939,50
19616006,60
14997748,18
17573893,54
18917977,40
19057258,10
16194704,117
15836080,171
10280733,176
17456188,132
11863051,87
16044552,63
12906729,40
10643480,64
11452096,52
19608453,36
15157306,30
14924291,158
15126790,182
14434937,195
11983096,32
19436934,164
14799787,80
16170508,28
19830011,31
13236637,21
16583879,106
14707960,94
15628837,72
18427366,153
12229778,157
17699499,93
18096377,57
10753570,14
11844039,112
19050083,24
17373512,36
10234951,187
18994286,84
12356798,230
17420315,195
16334614,27
19105093,34
16311850,29
14417033,63
10990518,154
14846070,19
15135673,48
13149200,130
10191695,194
18206714,110
14675979,109
13240724,42
12819856,23
16547119,10
12615928,28
15785718,158
11627770,192
10599351,108
19438385,60
10861136,12
10028049,54
17670013,146
17492724,28
13242928,87
17937508,157
12486029,111
10892729,76
13569411,107
13840094,110
18391534,163
11340756,106
16314064,90
17208089,119
11438272,129
15425554,38
19776549,151
10174276,115
19713904,167
17516170,122
16980611,34
12529552,70
14794863,9
13297449,31
19512043,30
19750901,166
13842673,126
17843406,70
19385688,65
16421631,55
19253266,69
18669158,77
10928223,142
15930189,128
13110646,168
17413442,225
14879979,35
14969508,31
15311791,7
19716527,73
10477080,169
12385786,9
11300311,51
10680585,152
10222741,109
15241364,88
10515749,154
13371019,12
15820772,192
14090060,104
10872561,15
13629489,132
14353162,81
12423844,10
18505250,113
11335374,29
11385369,21
16542211,104
17263400,112
16682595,51
17634227,133
10338403,214
10657001,172
11688497,100
15593888,52
16104833,45
12047532,149
15641395,119
10081258,119
19477660,66
12386338,149
17867595,81
15269170,17
15348271,16
19630701,91
12748283,82
19397915,167
11667896,228
13203902,54
18065741,188
12660464,121
13089207,4
17471625,209
18988497,18
16528482,74
13468507,128
16309125,23
15276588,63
19701489,59
11249122,183
18642806,159
15560785,169
14550848,15
11503477,45
17793407,59
12223324,88
19542357,10
12276044,9
15714145,139
18979317,176
11454330,73
10570131,36
17510042,23
11667209,206
15706574,143
14518081,4
15005359,32
16460270,23
11262413,25
13763629,127
15347143,142
12751903,170
15626568,187
15508675,179
14554560,47
11140711,37
18972738,90
10052574,183
13518939,32
18571414,156
15387253,16
10295966,108
10798827,157
17122324,139
10891870,24
19126556,31
18203033,92
17901625,2
13421333,64
18998713,41
18315762,188
11352685,20
19264238,64
15621286,38
19862023,15
19427819,169
14960806,165
12325020,53
17128328,14
18379705,2
18740260,58
11890127,49
16672612,117
10005485,49
18283695,154
14182152,89
10454713,124
10233013,19
19256894,39
15105413,10
11831385,56
19406860,121
13457325,102
18381905,3
10613982,87
19080187,41
11593363,196
18121357,158
18758626,34
15433277,120
10840798,141
10976044,30
12017075,67
17110501,208
13126527,151
13379477,78
13968503,113
15029198,8
18466669,56
18678057,46
11969353,34
10065149,31
14494762,62
10654675,34
18368131,52
12702791,125
16806903,50
19369800,99
11581939,64
16253784,83
16130391,9
16684929,84
18833583,41
18927743,160
17835572,4
11458791,51
18078068,55
17322258,185
13124716,26
19767945,138
15032342,154
12486687,206
15167420,156
12131294,70
12281792,88
19009953,74
18059787,104
18135803,41
16014309,42
10548379,155
15546667,166
11910418,41
13224621,203
10984640,90
11836585,2
11296917,90
16312376,58
12934896,116
18180107,34
11733676,65
19825011,161
14212432,150
10458722,8
10146286,155
11125155,230
14837372,195
11160152,150
10597620,141
18181716,136
10403248,66
10706378,30
12528072,47
12794499,125
10969709,67
18688645,153
13390903,161
13670141,129
18527201,38
11186784,22
12903517,183
15261848,105
15119665,7
13957815,29
18323429,89
13246062,69
11883663,22
13827457,183
19031605,56
17131190,201
13087325,8
15291398,91
11565892,149
16855446,17
19381713,27
12123004,34
11161653,214
14725194,42
13837437,148
18715639,92
16515672,146
10968618,162
14227048,112
19927200,106
15909353,120
18710123,99
17159260,111
14905628,27
17901816,34
13728699,96
18750279,139
19662487,166
16109947,5
17198156,16
19271328,66
13267190,167
13627118,33
18884821,73
19626098,180
13805612,3
13457210,77
11491910,9
13404491,53
16417152,102
11413986,134
10785168,103
19312299,181
18544558,166
11355616,174
13640295,6
10682662,95
19648443,101
13029586,93
12291793,184
19803133,131
18281071,56
19304988,133
13474816,69
12978657,89
11060769,82
11414626,108
19235997,154
15799596,57
15586758,123
18640510,76
16781294,63
16572386,154
17788845,25
12113470,57
10295845,93
16654966,130
16407445,116
15141915,54
13842156,69
12289910,122
18855641,109
15816958,81
17043208,134
11651821,62
15873077,5
16582556,124
18357946,104
11450464,12
19919092,247
13407292,30
11481749,76
14491797,93
12214426,13
10445536,91
14164390,160
12359689,6
12474268,33
17429172,130
12820206,31
18417821,57
16636410,88
18201106,180
19357189,14
17674269,23
16396497,21
11277863,27
11170599,77
11604267,91
12424035,30
12680425,158
19947731,53
13408614,140
12005737,18
10619608,66
13339255,98
10062219,70
16933115,205
14962517,23
14566994,148
14660476,187
12706670,138
14509437,180
14800286,113
14157044,13
14314137,147
12985841,91
17337270,19
10901125,79
11695937,123
18698939,36
11948984,146
12359722,118
15101589,13
19379018,87
17866224,82
14157597,90
13091299,36
13563184,42
11068822,8
15839894,129
18737707,167
11816376,8
13852531,18
14944130,76
14178709,179
12955404,11
16422659,56
18459426,66
17621107,47
16223605,43
11823837,28
12610228,3
14660795,193
14279716,71
12070148,57
14279321,65
16735236,81
18098043,31
13581744,75
12539849,217
15132015,92
14778686,217
11182154,102
12401292,59
19917787,90
13690411,138
18261636,72
14300304,126
17419235,36
15668455,144
19774028,163
13483132,134
15115959,104
14814268,156
11882329,83
10556827,54
16395133,64
14903579,17
14450172,54
13250862,24
10021419,189
13655471,53
12130072,6
16480674,181
18556513,104
16725651,12
16427377,142
18010312,29
19206652,211
19564498,231
14486952,44
11699004,85
14839686,84
16843664,42
17326999,68
13041275,39
10797742,73
19770812,121
13547603,15
14445013,7
19744384,4
10140238,83
16001102,30
11111780,31
11077569,181
18357319,155
19019813,3
18957927,19
10263593,7
12088340,129
10749574,136
17728423,135
11237440,39
10776630,68
19166029,19
16562821,75
13964015,98
15422095,156
16563380,86
12374371,134
16320744,12
10567295,90
16690465,186
11165210,102
16454462,78
18109365,107
12004679,43
14518651,101
15610653,175
17197650,128
16197127,64
14629732,24
10020368,37
16380283,177
16627700,50
12661595,162
15477893,14
13122689,8
16513522,49
14740186,238
11891700,136
18840106,45
14187841,75
14751208,147
19749901,32
17272227,134
15523047,79
17251684,44
10027476,123
13404165,14
19677464,144
19729690,17
17045872,136
16773888,86
19067220,122
13505452,68
12332044,166
11153703,33
11109348,206
11353068,161
17451128,191
16280884,59
13642107,45
13655931,60
19983373,188
13711852,63
18845812,86
14361662,22
14070898,190
17334868,55
16863302,44
16356363,19
16517721,24
12625905,153
18218601,61
15154368,185
17305573,43
12317336,192
18090503,179
16694676,110
12828450,14
19198940,207
19289749,84
16290605,129
16994250,5
16665652,29
19463444,171
14315428,88
16891781,89
15538614,236
17476817,75
15560360,80
18682151,32
12471502,146
11594770,17
14781256,148
13738193,99
11054957,124
10207164,249
13264959,6
13245778,27
13796363,5
19212490,60
17667558,184
13528098,176
14400570,157
14412879,3
13446547,179
11770071,65
19301268,105
14839424,125
14631256,110
10709573,70
11859173,91
16646567,141
11182170,13
12950490,60
17568795,187
17989215,6
11672096,152
10332883,9
14987938,72
16810366,76
10171790,25
16161315,53
17407051,54
19889225,146
16815544,90
10444600,194
10999566,128
16922982,70
14467709,46
19209733,94
13749090,40
16085425,2
15154342,31
18243252,86
10977360,17
10636936,100
11422946,135
11396446,8
19738696,3
18811883,170
13335840,34
10411621,165
15005212,110
19971278,59
19400848,80
12225872,5
10866748,22
10615164,13
14335927,82
17670099,33
19693886,69
11594161,63
17753289,10
14129972,133
17546508,222
10647581,55
16855873,27
16820253,124
10272678,101
13571771,193
19604604,106
11586893,130
12330499,18
12235821,199
18182811,153
15716749,13
18557561,118
11252629,136
14932277,126
10748485,9
11636441,172
12951148,179
13310205,22
19701731,22
15789439,138
12799806,92
10189848,94
16956783,112
19136513,147
13653396,196
18729924,94
19368751,24
13344313,153
15259211,105
13120041,110
17046450,13
17298917,7
19312005,70
17152531,142
10115284,11
12407086,11
14806687,155
12300466,85
15478503,68
14469880,176
11209514,155
10157295,52
11583687,12
17242181,87
10700293,195
11028654,212
19091958,80
10168643,137
12982023,148
12999089,84
17271525,166
14030207,52
16861363,153
14134398,42
12611448,22
13828542,34
14003382,99
12818636,160
13717383,74
11832495,98
10122039,3
16901202,107
16976041,97
15747020,55
13356448,101
14692435,30
17177140,20
12858055,168
13263146,1
11903056,163
15951389,118
15267778,123
19173889,74
12746252,106
19168503,14
14179772,47
16541767,52
13017881,234
15032806,60
12475200,105
16487558,196
14891076,214
15259732,68
15250736,147
14769275,88
13695538,181
16376096,58
10864387,105
13113741,78
13496284,76
17809520,90
19650071,64
18493222,12
13919809,174
15518976,7
14907689,13
19335230,17
16257971,60
11813603,78
15138479,89
18070906,131
13578204,10
18216595,204
10196902,65
12965906,31
18434917,132
18862587,105
18085938,157
13277334,23
13726063,174
11968334,48
13481079,105
14090351,60
12483435,105
18874399,202
11501754,73
12578105,109
14869915,101
11612313,14
13076521,120
15359909,204
13347114,8
13492419,52
18996844,179
10952926,167
12849019,7
17911210,87
15412272,8
11542826,94
13025999,22
10788929,176
14525177,135
12389811,57
17117359,88
14071859,175
16299205,9
18212961,90
18322780,128
15115764,177
15579815,9
12746655,174
11906536,56
18015016,218
18001428,52
19871856,156
11481222,205
15165311,180
12800956,81
17714009,34
13367422,69
12994105,115
11905609,13
17995892,93
11586786,81
12721653,26
14446331,43
18163157,24
10146798,49
17727250,36
12610916,25
12455822,37
11112013,144
13776243,168
17721746,77
18345783,41
19691507,19
18306592,61
19170181,99
14003775,66
11160770,216
14338206,118
15683964,14
11685997,80
16437198,100
17012369,124
15369798,136
16055689,160
15382190,132
14784146,33
13473706,99
15128163,191
18026757,19
15438491,183
10060589,42
11994271,75
17548410,112
16548462,147
15805510,8
14988285,214
11106719,66
18034259,31
16599246,70
15811330,19
11349389,64
11640033,151
16266919,9
16516852,192
19382936,5
10824149,28
18651406,93
19939941,103
17794285,72
18667101,77
16798826,121
18894993,167
13281279,53
18255361,50
15941631,67
10959171,61
11703009,29
12581930,110
16754579,97
15160272,23
12215329,170
16983053,16
12573396,158
14282992,100
15694956,174
15351072,27
14494018,16
14015894,86
11236996,35
17214810,25
10350432,47
15530612,90
16366436,2
10850183,7
17434461,250
18154398,186
13828791,6
16086752,97
11568664,89
15557806,26
10480955,65
11035179,23
11944224,12
13157592,150
10085980,96
14576993,58
15404515,11
18075092,185
17293855,123
11250457,237
14268261,122
18644412,145
15861036,118
11429017,99
10685242,67
15324192,15
11198879,182
11012136,48
10841708,165
13713143,174
13640619,165
11750896,26
17622350,251
19991370,202
17736374,34
16664102,68
15817315,94
15676609,39
19294591,146
10239327,102
14681515,94
11393176,23
19959933,68
10416209,130
15368975,60
15797305,45
12211045,38
18664301,33
14490361,44
16273476,266
10721146,8
10162019,29
14223644,59
18783850,134
12033861,15
17394397,38
10011980,3
14806449,6
12615722,147
10698661,166
16883896,60
19157348,173
17091491,76
17499855,6
16052399,111
12537787,67
14105081,21
18826115,41
19742183,2
11030070,3
19593906,148
14148047,67
13693592,17
19763008,133
14206207,137
15688142,53
16883888,79
15381703,14
14560099,201
17597162,62
18864874,35
19914423,146
11325637,95
10091123,230
17131147,148
15247102,227
17583384,16
10483224,178
16033850,62
16507293,131
14437091,30
19057159,168
11433286,91
10330872,121
14885561,86
17479420,8
18252820,19
15372875,112
17525952,70
15771654,18
13716627,237
13387768,67
10799580,9
11223828,113
10102192,82
12281497,120
10100604,121
17160085,25
13397390,20
17849582,17
13632790,82
17848481,17
19961457,7
11890347,151
10623679,16
19527280,150
17968072,62
16202796,42
19467825,37
19629426,7
15798328,56
10320110,29
10260258,161
16607836,104
12407604,12
16894029,124
12650592,189
13277989,41
15339233,3
11785279,7
10219012,128
18695906,18
11733841,12
12912049,88
16729981,86
15260647,68
18785482,38
15283984,98
17564541,150
10227552,46
12214546,171
12150256,124
16102997,202
13896084,51
18542347,189
18443671,106
14224288,121
13529829,11
10345279,109
16063705,8
16351632,23
17435394,83
18930801,101
13773378,71
19661125,151
12163888,78
18298527,39
10749351,67
10106140,81
12612101,9
16249897,32
17634402,34
15540933,80
19743558,34
17309611,202
18375493,12
10023509,43
12936975,45
19994709,10
18129713,23
13670181,69
15825863,7
12126250,73
12066484,4
19056516,47
14337478,130
15057245,197
12651390,116
17455973,187
13111160,4
14629794,45
17884669,97
15156843,112
17751186,196
11888566,53
12724454,25
10242269,151
18528515,143
19006782,147
16473704,44
12725017,91
10505499,42
19579809,172
10088727,23
18547454,61
14929013,150
18568530,26
19117054,53
18950762,52
12743906,15
10557003,48
12066235,191
15275582,18
17533429,87
17424396,103
16798914,188
19999647,152
18676819,193
18451283,63
19763145,24
12521310,13
10732583,195
12205400,95
19529497,62
19416303,34
13460773,26
11629858,83
12850770,15
15521709,52
19403638,13
11873348,60
12548539,54
15208174,13
14050879,27
14440004,2
16203248,11
13191795,7
10258535,203
15851066,158
13757285,100
11398657,121
15401439,146
15438919,108
10039572,49
10577572,25
15328239,120
18490915,73
13843851,31
10241763,10
10852352,127
18519312,44
10719858,184
19053561,2
14771776,101
10619429,47
11676227,43
13229574,35
14201314,66
15767856,26
19193558,96
12675874,11
12349937,45
12489554,74
12281127,150
17486235,39
14917110,152
16322569,86
10745344,52
15331181,73
14600903,96
14780788,124
18738475,201
15950520,8
14640720,126
13959502,71
19496662,138
13442652,156
17494931,69
12524166,117
19998582,55
11067596,4
18258413,83
16039970,89
12593175,149
14824148,88
13056465,73
11873500,115
17911611,62
18040819,164
11165288,119
11283803,40
17503728,76
11500339,92
10904484,20
16923223,91
13990932,35
19820882,149
12617765,163
15902555,28
10268593,65
13189830,99
11229506,197
10042815,42
17406210,12
11545356,48
13469241,21
12990892,130
16178587,29
15675194,171
10500280,114
17764007,177
12209671,23
11287337,194
18677152,126
13578793,108
18647376,68
16330457,63
15733989,14
14422916,107
16893550,22
12405912,55
11374989,116
17918506,41
15461321,68
18273899,91
10487865,91
10369238,10
14930451,161
18471017,104
13595349,5
13704176,79
15343438,31
14700408,11
12438971,55
16997135,2
18037289,4
11247281,43
18431431,5
14917389,33
13989906,36
12063233,57
10509477,256
11879643,92
19094232,20
16116547,66
18402422,117
19026992,77
12549797,45
13266138,196
15942308,48
17481786,41
10427860,61
13790241,184
12144507,58
19084039,91
19231287,75
16848913,170
15798518,5
13016776,130
12054652,141
17864080,197
13534343,107
13447521,250
14996822,62
12795895,12
14236637,134
12797540,26
13718636,50
18783273,84
18015979,44
19426737,162
12282553,43
18446454,230
14665685,99
17718395,165
11199029,48
11734804,25
18827332,123
17559493,165
16253455,103
14252965,156
11004522,115
11716942,47
10603743,49
12605605,13
12024446,48
19302639,86
11077516,28
12924414,124
15822364,22
19227425,85
10655307,123
17427573,64
15405300,162
16486205,7
19288151,44
18545960,200
18458539,151
13555596,72
13705508,86
12563048,230
12224364,3
15806054,43
15691073,21
15524945,181
19924356,35
12950892,165
10149996,108
14047638,148
14847846,104
12416246,114
13096746,132
10889200,74
17722277,136
10448214,5
19639425,59
12805424,177
18537288,167
12635162,70
17425749,29
13009867,71
17462480,111
17385337,27
11612407,54
11315052,104
13278328,100
14412939,30
10907310,51
15513487,154
10546670,72
16806781,58
18338338,131
15031986,8
10649018,132
12348285,219
17555415,67
17024549,44
19744649,164
10821527,206
15858696,99
14129409,9
15068607,63
10371729,52
18552336,166
11179649,121
10725494,32
17897742,34
16903912,43
11309061,21
16228963,166
16985982,126
14889348,27
14076910,37
11766081,94
11461833,55
16001421,52
14223192,53
14317396,70
14334338,120
14250379,201
11948320,147
13505915,35
16229313,27
15482828,35
15916234,158
17320248,16
11659141,121
12355976,92
19184075,189
16503516,188
15245677,177
11895465,41
18198461,70
15395991,54
14636181,104
14427167,43
17801918,54
16933750,45
16424675,145
14666892,7
10534221,50
16561650,149
17833536,66
14687819,33
11229674,216
13211594,72
18444706,20
14936913,76
16147959,30
12293035,164
12281601,40
18656096,196
10613944,114
19035647,168
11198971,33
17238286,159
10814313,173
15504391,93
11141025,3
10640862,161
17107172,23
13350367,68
11941400,71
15533816,77
10575724,23
10821618,16
16530682,138
10778677,49
17906295,133
17523148,95
10744188,177
18899943,153
19158993,6
10367140,218
15981473,14
17819816,59
19628650,45
11525069,34
10582928,251
14182220,144
14346624,106
16030587,28
12667850,44
16595595,221
11068965,64
10678203,16
13040945,103
10582652,3
16851695,70
14245374,136
13063778,79
16071305,127
17158963,108
11921243,87
16684358,172
13828740,115
12206930,119
15900135,120
11133210,124
15882595,219
18498779,124
18378620,70
13818318,223
18043428,88
15958775,61
15675242,122
13119928,26
15617996,81
15903503,48
19860984,21
16579099,47
17741084,88
10928279,193
19102133,90
11044383,65
19254310,25
19308183,144
18277145,78
11127230,31
10359693,112
14288141,15
13334297,110
12019744,143
18581922,29
14043167,143
17228995,14
19801602,189
17516466,81
17587874,41
16673158,92
15708106,17
13033534,157
11401252,44
13977143,16
15844244,60
12989682,6
12560362,32
16327817,8
12879279,166
12430361,80
11352273,49
17547760,156
17502361,6
14555341,61
14218972,68
17815433,95
16909168,85
12319802,170
13942667,88
14575443,16
12757736,57
15973537,150
10971660,25
12202933,55
10348443,266
15182983,191
14774840,126
18209539,39
19327424,10
13586770,128
15699593,152
19673460,21
15343096,129
13711178,186
19564694,42
11592348,73
10155474,180
18728588,193
16527352,25
12530446,22
14784477,167
19776046,207
10683711,139
10771859,109
15322460,53
14708063,112
15908181,102
14388793,170
12042077,172
12548304,11
13207414,130
18030469,171
11132132,173
10929819,136
13428591,199
19455784,141
10211730,177
11971539,9
14951454,96
13556687,5
15304167,118
14878576,112
17580022,27
11900999,85
10889897,191
17191263,40
17216755,3
14690844,35
12470563,9
11264158,92
19998753,80
14461883,33
11479406,3
13850050,102
15117490,99
12187528,151
10780991,52
10374133,21
12492246,93
12015033,120
16500974,13
13834277,22
19694945,92
14965813,147
18469881,105
12860503,115
15761114,76
13250895,35
19036584,251
14338281,105
11539567,109
14697434,58
18618158,43
16335969,88
12659593,54
11700615,110
12845459,54
19078038,126
13366422,86
13282247,152
19483453,53
17416334,140
14754307,56
12519462,123
13289079,7
10437871,152
16990534,21
10622573,94
14597987,68
14143316,105
15331150,142
16148325,68
18435154,64
10473042,105
17681568,152
11399468,193
19723108,75
18472940,174
16635256,79
11148203,210
13660054,13
16067519,40
11897307,101
17592681,131
16926563,90
19103918,72
11850681,33
15369452,252
12459186,135
19284046,146
15901282,138
11275620,97
14867603,99
13609978,102
10762716,10
17364987,78
11311102,144
10604757,206
13105022,37
16598218,34
13134870,189
17718269,130
19094437,82
18095715,82
18143798,29
18369183,58
11448052,129
15034680,103
13263056,4
10581301,63
18280383,155
19736768,43
16507298,7
13265721,26
10354823,193
13683530,70
10570155,191
18974698,83
17118838,160
19390690,52
19117353,120
11718271,44
18198050,19
16153603,50
15905450,32
17777188,167
13810624,133
18428151,10
16601243,138
19026457,171
12668444,162
16363754,50
14688173,113
11798740,198
14644135,84
14924017,35
13695578,77
17914146,147
11965928,72
17091484,13
13358666,110
12562173,17
13833705,48
11322988,114
17900200,9
13992300,48
16861315,65
18731530,32
16662232,113
18809272,10
16474372,138
15716243,47
14829926,7
14080744,71
18049716,12
16187117,201
19517363,162
16001195,97
14023847,26
18207912,53
14208170,9
11555748,13
10706479,193
10438322,239
15450354,106
18256488,134
12971741,15
11350850,135
18151671,134
16445841,142
16170371,33
13995114,158
16488059,85
10876125,79
16645534,40
10716199,39
14030335,23
11202379,66
18890949,65
19472417,124
13962197,89
16826603,80
19870086,36
10047325,99
17428309,252
10072090,88
12085410,45
17197733,199
18695664,171
10522660,11
11353686,74
19606674,51
16440417,104
11907199,171
15797904,129
18378521,29
11339639,162
10478045,29
12904723,108
19741855,101
14047788,120
14409460,87
12752294,188
11916472,47
11020629,150
15432198,164
16566359,21
10372349,132
19600611,90
18436675,28
19692512,137
13659833,13
11781838,138
14803387,22
10934563,54
18180430,132
12048857,24
18863989,21
18982255,83
16674934,140
11799911,20
18111698,120
13139047,148
14714678,120
18764895,12
19314419,47
11077526,65
16219360,49
13564846,123
11155591,103
16682378,86
19343455,118
14232520,80
14366780,191
14418793,42
19383663,7
19720092,180
12114116,21
10483083,104
14857521,36
10335270,121
15267253,120
15059795,209
17270042,178
19755395,111
15688364,158
10973162,44
14171560,77
11235315,8
18677336,121
10719389,97
17182006,208
19204579,215
11933230,13
15125074,68
19726861,67
17229135,55
17650072,54
11424215,169
18973839,65
14111027,104
11157101,104
14721929,4
13304710,143
13215599,100
11920824,99
13293493,87
13676740,50
17408293,41
15751869,174
17862032,66
13023158,231
13884548,58
17281627,100
17947234,74
19374664,12
19814771,41
14445902,56
12971064,169
19929743,86
10134350,87
19993804,58
19149142,141
16859889,26
18393643,11
16881110,74
13930729,144
17882974,138
17916448,42
16092974,126
15291452,185
13661527,26
17841615,226
12903799,200
15267748,29
13041524,2
11838441,51
18485928,182
14124820,155
17712242,52
11367895,118
11741166,186
10012801,95
19215468,43
14862282,56
13411513,110
17432080,119
10277001,15
13908281,189
19626904,210
19905039,95
14071606,74
10422376,170
10552351,197
19340729,57
18491761,36
10290416,124
13100757,26
11850270,63
16238631,64
13910402,164
18557811,129
13854205,24
16600947,35
16500330,170
11215574,54
19521822,76
15338507,14
16952678,86
19657260,15
10805897,90
10894320,61
12686470,139
13165829,54
12022756,14
19578860,5
16584070,151
11498729,114
15839189,34
13899563,2
17908106,111
10084261,66
13845773,41
14825446,5
11756366,61
13848826,87
16597597,13
12592190,21
17786542,110
12817804,211
18234821,18
18830129,14
15060323,137
19930949,32
18542385,44
15973490,61
15291437,104
10867111,48
10697452,44
10054672,78
